year,namelsad,tractpop,geoid,tractce,community_area,weight,comm_pop,pop_share,community,commarea_km2
2022,Census Tract 6502,7211.0,17031650200,650200,65,1.0,32594.0,0.2212370374915628,WEST LAWN,82.3153016672832
2022,Census Tract 7506,3844.0,17031750600,750600,75,1.0,20718.0,0.1855391447050873,MORGAN PARK,91.877340681314
2022,Census Tract 2831,2729.0,17031283100,283100,28,1.0,65581.0,0.041612662203992,NEAR WEST SIDE,158.49246652347665
2022,Census Tract 2838,3504.0,17031283800,283800,28,1.0,65581.0,0.0534301093304463,NEAR WEST SIDE,158.49246652347665
2022,Census Tract 4107,2541.0,17031410700,410700,41,1.0,29559.0,0.0859636658885618,HYDE PARK,45.10538016450888
2022,Census Tract 4108,2890.0,17031410800,410800,41,1.0,29559.0,0.0977705605737677,HYDE PARK,45.10538016450888
2022,Census Tract 4109,3527.0,17031410900,410900,41,1.0,29559.0,0.1193206806725531,HYDE PARK,45.10538016450888
2022,Census Tract 4110,3931.0,17031411000,411000,41,1.0,29559.0,0.1329882607666024,HYDE PARK,45.10538016450888
2022,Census Tract 4111,2388.0,17031411100,411100,41,1.0,29559.0,0.0807875773875976,HYDE PARK,45.10538016450888
2022,Census Tract 4112,1643.0,17031411200,411200,41,1.0,29559.0,0.0555837477587198,HYDE PARK,45.10538016450888
2022,Census Tract 4604,3682.0,17031460400,460400,46,1.0,30315.0,0.1214580240804882,SOUTH CHICAGO,93.2721849914544
2022,Census Tract 4605,6284.0,17031460500,460500,46,1.0,30315.0,0.207290120402441,SOUTH CHICAGO,93.2721849914544
2022,Census Tract 4610,1346.0,17031461000,461000,46,1.0,30315.0,0.044400461817582,SOUTH CHICAGO,93.2721849914544
2022,Census Tract 4201,1629.0,17031420100,420100,42,1.0,24645.0,0.0660986001217285,WOODLAWN,57.81517950095547
2022,Census Tract 4202,1796.0,17031420200,420200,42,1.0,24645.0,0.0728748224792047,WOODLAWN,57.81517950095547
2022,Census Tract 4204,1327.0,17031420400,420400,42,1.0,24645.0,0.0538445932237776,WOODLAWN,57.81517950095547
2022,Census Tract 4207,2274.0,17031420700,420700,42,1.0,24645.0,0.0922702373706634,WOODLAWN,57.81517950095547
2022,Census Tract 4208,2322.0,17031420800,420800,42,1.0,24645.0,0.0942178940961655,WOODLAWN,57.81517950095547
2022,Census Tract 4701,2246.0,17031470100,470100,47,1.0,2246.0,1.0,BURNSIDE,16.995983270423185
2022,Census Tract 4801,2161.0,17031480100,480100,48,1.0,12087.0,0.178787126665012,CALUMET HEIGHTS,48.82624155505823
2022,Census Tract 4802,1057.0,17031480200,480200,48,1.0,12087.0,0.0874493257218499,CALUMET HEIGHTS,48.82624155505823
2022,Census Tract 4803,1131.0,17031480300,480300,48,1.0,12087.0,0.0935716058575328,CALUMET HEIGHTS,48.82624155505823
2022,Census Tract 4804,5013.0,17031480400,480400,48,1.0,12087.0,0.4147431124348473,CALUMET HEIGHTS,48.82624155505823
2022,Census Tract 6504,6794.0,17031650400,650400,65,1.0,32594.0,0.20844327176781,WEST LAWN,82.3153016672832
2022,Census Tract 6505,4159.0,17031650500,650500,65,1.0,32594.0,0.1276001718107627,WEST LAWN,82.3153016672832
2022,Census Tract 6604,4719.0,17031660400,660400,66,1.0,52464.0,0.0899473924977127,CHICAGO LAWN,98.27946509626284
2022,Census Tract 2909,4241.0,17031290900,290900,29,1.0,30409.0,0.1394652898812851,NORTH LAWNDALE,89.48742200680012
2022,Census Tract 2912,1312.0,17031291200,291200,29,1.0,30409.0,0.0431451215100792,NORTH LAWNDALE,89.48742200680012
2022,Census Tract 4212,1986.0,17031421200,421200,42,1.0,24645.0,0.0805842970176506,WOODLAWN,57.81517950095547
2022,Census Tract 2715,1470.0,17031271500,271500,27,1.0,19901.0,0.0738656348927189,EAST GARFIELD PARK,53.88322083574582
2022,Census Tract 2922,2540.0,17031292200,292200,29,1.0,30409.0,0.0835279029234766,NORTH LAWNDALE,89.48742200680012
2022,Census Tract 2924,1765.0,17031292400,292400,29,1.0,30409.0,0.0580420270314709,NORTH LAWNDALE,89.48742200680012
2022,Census Tract 2925,3461.0,17031292500,292500,29,1.0,30409.0,0.1138149889835246,NORTH LAWNDALE,89.48742200680012
2022,Census Tract 2718,656.0,17031271800,271800,27,1.0,19901.0,0.032963167680016,EAST GARFIELD PARK,53.88322083574582
2022,Census Tract 2801,7730.0,17031280100,280100,28,1.0,65581.0,0.1178695048870862,NEAR WEST SIDE,158.49246652347665
2022,Census Tract 2804,1423.0,17031280400,280400,28,1.0,65581.0,0.0216983577560573,NEAR WEST SIDE,158.49246652347665
2022,Census Tract 3006,2844.0,17031300600,300600,30,1.0,69708.0,0.0407987605439834,SOUTH LAWNDALE,127.99829784190968
2022,Census Tract 3007,4791.0,17031300700,300700,30,1.0,69708.0,0.0687295575830607,SOUTH LAWNDALE,127.99829784190968
2022,Census Tract 3011,2409.0,17031301100,301100,30,1.0,69708.0,0.0345584437941125,SOUTH LAWNDALE,127.99829784190968
2022,Census Tract 3012,5209.0,17031301200,301200,30,1.0,69708.0,0.0747259998852355,SOUTH LAWNDALE,127.99829784190968
2022,Census Tract 4805,2725.0,17031480500,480500,48,1.0,12087.0,0.2254488293207578,CALUMET HEIGHTS,48.82624155505823
2022,Census Tract 4905,1775.0,17031490500,490500,49,1.0,37610.0,0.0471948949747407,ROSELAND,134.31370670490057
2022,Census Tract 5202,3652.0,17031520200,520200,52,1.0,23942.0,0.1525352936262634,EAST SIDE,83.24172803329057
2022,Census Tract 5203,5925.0,17031520300,520300,52,1.0,23942.0,0.2474730598947456,EAST SIDE,83.24172803329057
2022,Census Tract 5204,4393.0,17031520400,520400,52,1.0,23942.0,0.1834850889649987,EAST SIDE,83.24172803329057
2022,Census Tract 5205,5171.0,17031520500,520500,52,1.0,23942.0,0.2159802856904185,EAST SIDE,83.24172803329057
2022,Census Tract 5206,2739.0,17031520600,520600,52,1.0,23942.0,0.1144014702196976,EAST SIDE,83.24172803329057
2022,Census Tract 6605,4284.0,17031660500,660500,66,1.0,52464.0,0.0816559926806953,CHICAGO LAWN,98.27946509626284
2022,Census Tract 6606,5849.0,17031660600,660600,66,1.0,52464.0,0.1114859713327234,CHICAGO LAWN,98.27946509626284
2022,Census Tract 6607,1617.0,17031660700,660700,66,1.0,52464.0,0.0308211344922232,CHICAGO LAWN,98.27946509626284
2022,Census Tract 6608,5832.0,17031660800,660800,66,1.0,52464.0,0.1111619396157365,CHICAGO LAWN,98.27946509626284
2022,Census Tract 6609,5631.0,17031660900,660900,66,1.0,52464.0,0.1073307410795974,CHICAGO LAWN,98.27946509626284
2022,Census Tract 6610,5424.0,17031661000,661000,66,1.0,52464.0,0.1033851784080512,CHICAGO LAWN,98.27946509626284
2022,Census Tract 2809,1122.0,17031280900,280900,28,1.0,65581.0,0.0171086137753312,NEAR WEST SIDE,158.49246652347665
2022,Census Tract 3016,3247.0,17031301600,301600,30,1.0,69708.0,0.0465800195099558,SOUTH LAWNDALE,127.99829784190968
2022,Census Tract 4906,1446.0,17031490600,490600,49,1.0,37610.0,0.0384472214836479,ROSELAND,134.31370670490057
2022,Census Tract 4907,2459.0,17031490700,490700,49,1.0,37610.0,0.0653815474607817,ROSELAND,134.31370670490057
2022,Census Tract 4908,3705.0,17031490800,490800,49,1.0,37610.0,0.0985110342993884,ROSELAND,134.31370670490057
2022,Census Tract 4910,3417.0,17031491000,491000,49,1.0,37610.0,0.0908534964105291,ROSELAND,134.31370670490057
2022,Census Tract 4911,4205.0,17031491100,491100,49,1.0,37610.0,0.1118053709119915,ROSELAND,134.31370670490057
2022,Census Tract 5302,4358.0,17031530200,530200,53,1.0,25449.0,0.171244449683681,WEST PULLMAN,99.36519806341394
2022,Census Tract 5303,3484.0,17031530300,530300,53,1.0,25449.0,0.1369012534873669,WEST PULLMAN,99.36519806341394
2022,Census Tract 5304,2356.0,17031530400,530400,53,1.0,25449.0,0.0925773114857165,WEST PULLMAN,99.36519806341394
2022,Census Tract 5306,2385.0,17031530600,530600,53,1.0,25449.0,0.0937168454556171,WEST PULLMAN,99.36519806341394
2022,Census Tract 5601,1284.0,17031560100,560100,56,1.0,36401.0,0.0352737562154885,GARFIELD RIDGE,117.89077840626808
2022,Census Tract 6702,724.0,17031670200,670200,67,1.0,25772.0,0.028092503492162,WEST ENGLEWOOD,87.94769193108257
2022,Census Tract 6703,1332.0,17031670300,670300,67,1.0,25772.0,0.0516839981375135,WEST ENGLEWOOD,87.94769193108257
2022,Census Tract 6704,1616.0,17031670400,670400,67,1.0,25772.0,0.0627037094521185,WEST ENGLEWOOD,87.94769193108257
2022,Census Tract 6611,7186.0,17031661100,661100,66,1.0,52464.0,0.1369701128392802,CHICAGO LAWN,98.27946509626284
2022,Census Tract 6701,1472.0,17031670100,670100,67,1.0,25772.0,0.057116250194009,WEST ENGLEWOOD,87.94769193108257
2022,Census Tract 6706,1174.0,17031670600,670600,67,1.0,25772.0,0.0455533136737544,WEST ENGLEWOOD,87.94769193108257
2022,Census Tract 6707,1092.0,17031670700,670700,67,1.0,25772.0,0.0423715660406642,WEST ENGLEWOOD,87.94769193108257
2022,Census Tract 6708,1022.0,17031670800,670800,67,1.0,25772.0,0.0396554400124165,WEST ENGLEWOOD,87.94769193108257
2022,Census Tract 6709,1246.0,17031670900,670900,67,1.0,25772.0,0.0483470433028092,WEST ENGLEWOOD,87.94769193108257
2022,Census Tract 2609,1351.0,17031260900,260900,26,1.0,16374.0,0.0825088555026261,WEST GARFIELD PARK,36.09284880796031
2022,Census Tract 2610,2268.0,17031261000,261000,26,1.0,16374.0,0.1385122755588127,WEST GARFIELD PARK,36.09284880796031
2022,Census Tract 2819,6749.0,17031281900,281900,28,1.0,65581.0,0.1029109040728259,NEAR WEST SIDE,158.49246652347665
2022,Census Tract 3102,1824.0,17031310200,310200,31,1.0,34237.0,0.0532756958845693,LOWER WEST SIDE,81.55072362189355
2022,Census Tract 3103,1836.0,17031310300,310300,31,1.0,34237.0,0.0536261938838099,LOWER WEST SIDE,81.55072362189355
2022,Census Tract 3104,1456.0,17031310400,310400,31,1.0,34237.0,0.0425270905745246,LOWER WEST SIDE,81.55072362189355
2022,Census Tract 3105,1599.0,17031310500,310500,31,1.0,34237.0,0.0467038583988083,LOWER WEST SIDE,81.55072362189355
2022,Census Tract 4912,1932.0,17031491200,491200,49,1.0,37610.0,0.0513693166710981,ROSELAND,134.31370670490057
2022,Census Tract 4913,2131.0,17031491300,491300,49,1.0,37610.0,0.0566604626429141,ROSELAND,134.31370670490057
2022,Census Tract 4914,2541.0,17031491400,491400,49,1.0,37610.0,0.0675618186652486,ROSELAND,134.31370670490057
2022,Census Tract 5001,3231.0,17031500100,500100,50,1.0,6856.0,0.4712660443407234,PULLMAN,59.00155559069487
2022,Census Tract 5002,1831.0,17031500200,500200,50,1.0,6856.0,0.2670653442240373,PULLMAN,59.00155559069487
2022,Census Tract 5003,1794.0,17031500300,500300,50,1.0,6856.0,0.2616686114352392,PULLMAN,59.00155559069487
2022,Census Tract 5602,1372.0,17031560200,560200,56,1.0,36401.0,0.0376912722177962,GARFIELD RIDGE,117.89077840626808
2022,Census Tract 5603,3079.0,17031560300,560300,56,1.0,36401.0,0.0845855883080135,GARFIELD RIDGE,117.89077840626808
2022,Census Tract 5607,3584.0,17031560700,560700,56,1.0,36401.0,0.0984588335485288,GARFIELD RIDGE,117.89077840626808
2022,Census Tract 5608,6003.0,17031560800,560800,56,1.0,36401.0,0.1649130518392352,GARFIELD RIDGE,117.89077840626808
2022,Census Tract 5609,5131.0,17031560900,560900,56,1.0,36401.0,0.1409576659981868,GARFIELD RIDGE,117.89077840626808
2022,Census Tract 5610,6040.0,17031561000,561000,56,1.0,36401.0,0.1659295074311145,GARFIELD RIDGE,117.89077840626808
2022,Census Tract 301.01,3517.0,17031030101,30101,77,1.0,56099.0,0.0626927396210271,EDGEWATER,48.449990830225794
2022,Census Tract 307.01,1509.0,17031030701,30701,77,1.0,56099.0,0.0268988752027665,EDGEWATER,48.449990830225794
2022,Census Tract 701.03,1439.0,17031070103,70103,7,1.0,69099.0,0.0208251928392596,LINCOLN PARK,88.31640045539218
2022,Census Tract 8319,3074.0,17031831900,831900,6,1.0,101739.0,0.0302145686511563,LAKE VIEW,87.21479925558447
2022,Census Tract 8326,4348.0,17031832600,832600,7,1.0,69099.0,0.0629242101911749,LINCOLN PARK,88.31640045539218
2022,Census Tract 8369,1994.0,17031836900,836900,27,1.0,19901.0,0.1001959700517561,EAST GARFIELD PARK,53.88322083574582
2022,Census Tract 8412,4414.0,17031841200,841200,31,1.0,34237.0,0.1289248473873295,LOWER WEST SIDE,81.55072362189355
2022,Census Tract 8395,1804.0,17031839500,839500,35,1.0,21355.0,0.084476703348162,DOUGLAS,46.004621149279
2022,Census Tract 8358,1852.0,17031835800,835800,38,1.0,24813.0,0.0746382944424293,GRAND BOULEVARD,48.49250314605212
2022,Census Tract 8388,3225.0,17031838800,838800,51,1.0,15218.0,0.2119200946247864,SOUTH DEERING,303.79705960132867
2022,Census Tract 8423,3672.0,17031842300,842300,24,1.0,86514.0,0.0424439975032942,WEST TOWN,127.56290457232984
2022,Census Tract 8419,5983.0,17031841900,841900,28,1.0,65581.0,0.0912306918162272,NEAR WEST SIDE,158.49246652347665
2022,Census Tract 8432,2348.0,17031843200,843200,31,1.0,34237.0,0.0685807751847416,LOWER WEST SIDE,81.55072362189355
2022,Census Tract 8434,1209.0,17031843400,843400,29,1.0,30409.0,0.0397579663915288,NORTH LAWNDALE,89.48742200680012
2022,Census Tract 8426,4540.0,17031842600,842600,61,1.0,41048.0,0.1106022217891249,NEW CITY,134.6369632279751
2022,Census Tract 3018.03,3168.0,17031301803,301803,30,1.0,69708.0,0.0454467206059562,SOUTH LAWNDALE,127.99829784190968
2022,Census Tract 103,6237.0,17031010300,10300,1,1.0,55711.0,0.1119527561881854,ROGERS PARK,51.25990244057384
2022,Census Tract 104,4473.0,17031010400,10400,1,1.0,55711.0,0.0802893503975875,ROGERS PARK,51.25990244057384
2022,Census Tract 106,6379.0,17031010600,10600,1,1.0,55711.0,0.1145016244547755,ROGERS PARK,51.25990244057384
2022,Census Tract 201,3927.0,17031020100,20100,2,1.0,79265.0,0.0495426733110452,WEST RIDGE,98.4290948429624
2022,Census Tract 2808,852.0,17031280800,280800,28,1.0,65581.0,0.0129915676796633,NEAR WEST SIDE,158.49246652347665
2022,Census Tract 4203,2495.0,17031420300,420300,42,1.0,24645.0,0.1012375735443294,WOODLAWN,57.81517950095547
2022,Census Tract 1002,7564.0,17031100200,100200,10,1.0,39326.0,0.1923409449219346,NORWOOD PARK,121.95910544621267
2022,Census Tract 202,7203.0,17031020200,20200,2,1.0,79265.0,0.0908723900838957,WEST RIDGE,98.4290948429624
2022,Census Tract 1302,1545.0,17031130200,130200,13,1.0,19398.0,0.0796473863284874,NORTH PARK,70.28870642060181
2022,Census Tract 204,4256.0,17031020400,20400,2,1.0,79265.0,0.0536933072604554,WEST RIDGE,98.4290948429624
2022,Census Tract 802.02,3800.0,17031080202,80202,8,1.0,101208.0,0.0375464390166785,NEAR NORTH SIDE,76.67589595801923
2022,Census Tract 2402,1966.0,17031240200,240200,24,1.0,86514.0,0.0227246457220796,WEST TOWN,127.56290457232984
2022,Census Tract 6118,2186.0,17031611800,611800,61,1.0,41048.0,0.053254726174235,NEW CITY,134.6369632279751
2022,Census Tract 602,2147.0,17031060200,60200,6,1.0,101739.0,0.0211030185081433,LAKE VIEW,87.21479925558447
2022,Census Tract 2212,2865.0,17031221200,221200,22,1.0,71220.0,0.0402274641954507,LOGAN SQUARE,100.05756668057336
2022,Census Tract 612,2052.0,17031061200,61200,6,1.0,101739.0,0.020169256627252,LAKE VIEW,87.21479925558447
2022,Census Tract 302,5554.0,17031030200,30200,77,1.0,56099.0,0.0990035473003083,EDGEWATER,48.449990830225794
2022,Census Tract 303,3642.0,17031030300,30300,77,1.0,56099.0,0.0649209433323232,EDGEWATER,48.449990830225794
2022,Census Tract 304,2822.0,17031030400,30400,77,1.0,56099.0,0.0503039269862207,EDGEWATER,48.449990830225794
2022,Census Tract 309,3076.0,17031030900,30900,77,1.0,56099.0,0.0548316369275744,EDGEWATER,48.449990830225794
2022,Census Tract 310,3652.0,17031031000,31000,3,1.0,57464.0,0.063552833078101,UPTOWN,65.09564271609112
2022,Census Tract 6006,2953.0,17031600600,600600,60,1.0,33221.0,0.0888895578098191,BRIDGEPORT,58.29151926539481
2022,Census Tract 4206,2663.0,17031420600,420600,42,1.0,24645.0,0.1080543720835869,WOODLAWN,57.81517950095547
2022,Census Tract 1101,5776.0,17031110100,110100,11,1.0,27032.0,0.2136726842261024,JEFFERSON PARK,64.86816166921948
2022,Census Tract 314,4685.0,17031031400,31400,3,1.0,57464.0,0.0815293053041904,UPTOWN,65.09564271609112
2022,Census Tract 409,2006.0,17031040900,40900,4,1.0,42271.0,0.0474557024910695,LINCOLN SQUARE,71.35232822594875
2022,Census Tract 502,5546.0,17031050200,50200,5,1.0,35814.0,0.1548556430446194,NORTH CENTER,57.05416783863191
2022,Census Tract 503,2829.0,17031050300,50300,5,1.0,35814.0,0.0789914558552521,NORTH CENTER,57.05416783863191
2022,Census Tract 717,1485.0,17031071700,71700,7,1.0,69099.0,0.0214909043546216,LINCOLN PARK,88.31640045539218
2022,Census Tract 318,2114.0,17031031800,31800,3,1.0,57464.0,0.0367882500348044,UPTOWN,65.09564271609112
2022,Census Tract 317,6119.0,17031031700,31700,3,1.0,57464.0,0.1064840595851315,UPTOWN,65.09564271609112
2022,Census Tract 6104,1888.0,17031610400,610400,61,1.0,41048.0,0.0459949327616449,NEW CITY,134.6369632279751
2022,Census Tract 506,2232.0,17031050600,50600,5,1.0,35814.0,0.0623219969844195,NORTH CENTER,57.05416783863191
2022,Census Tract 505,5199.0,17031050500,50500,5,1.0,35814.0,0.1451666945887083,NORTH CENTER,57.05416783863191
2022,Census Tract 716,1903.0,17031071600,71600,7,1.0,69099.0,0.0275401959507373,LINCOLN PARK,88.31640045539218
2022,Census Tract 6714,1299.0,17031671400,671400,67,1.0,25772.0,0.0504035387241968,WEST ENGLEWOOD,87.94769193108257
2022,Census Tract 623,1609.0,17031062300,62300,6,1.0,101739.0,0.0158149775405694,LAKE VIEW,87.21479925558447
2022,Census Tract 6304,6003.0,17031630400,630400,63,1.0,34788.0,0.172559503276992,GAGE PARK,61.28489610145672
2022,Census Tract 101,4284.0,17031010100,10100,1,1.0,55711.0,0.0768968426343092,ROGERS PARK,51.25990244057384
2022,Census Tract 6806,1178.0,17031680600,680600,68,1.0,21378.0,0.0551033773037702,ENGLEWOOD,85.65232306609218
2022,Census Tract 305,6344.0,17031030500,30500,77,1.0,56099.0,0.1130857947556997,EDGEWATER,48.449990830225794
2022,Census Tract 205,6646.0,17031020500,20500,2,1.0,79265.0,0.0838453289598183,WEST RIDGE,98.4290948429624
2022,Census Tract 813,6014.0,17031081300,81300,8,1.0,101208.0,0.059422180064817,NEAR NORTH SIDE,76.67589595801923
2022,Census Tract 810,8150.0,17031081000,81000,8,1.0,101208.0,0.0805272310489289,NEAR NORTH SIDE,76.67589595801923
2022,Census Tract 1301,4895.0,17031130100,130100,13,1.0,19398.0,0.2523456026394474,NORTH PARK,70.28870642060181
2022,Census Tract 1702,3752.0,17031170200,170200,17,1.0,42574.0,0.0881289049654718,DUNNING,103.5950011545707
2022,Census Tract 1703,4981.0,17031170300,170300,17,1.0,42574.0,0.1169962888147695,DUNNING,103.5950011545707
2022,Census Tract 1704,3989.0,17031170400,170400,17,1.0,42574.0,0.0936956828111053,DUNNING,103.5950011545707
2022,Census Tract 1705,5161.0,17031170500,170500,17,1.0,42574.0,0.121224221355757,DUNNING,103.5950011545707
2022,Census Tract 1706,2490.0,17031170600,170600,17,1.0,42574.0,0.0584864001503264,DUNNING,103.5950011545707
2022,Census Tract 1707,3260.0,17031170700,170700,17,1.0,42574.0,0.0765725560201061,DUNNING,103.5950011545707
2022,Census Tract 1708,4009.0,17031170800,170800,17,1.0,42574.0,0.0941654530934373,DUNNING,103.5950011545707
2022,Census Tract 2514,3712.0,17031251400,251400,25,1.0,100120.0,0.0370755093887335,AUSTIN,199.25420338818205
2022,Census Tract 2603,1878.0,17031260300,260300,26,1.0,16374.0,0.1146940271161597,WEST GARFIELD PARK,36.09284880796031
2022,Census Tract 2605,1767.0,17031260500,260500,26,1.0,16374.0,0.1079149871747893,WEST GARFIELD PARK,36.09284880796031
2022,Census Tract 2606,2398.0,17031260600,260600,26,1.0,16374.0,0.1464516917063637,WEST GARFIELD PARK,36.09284880796031
2022,Census Tract 2607,1524.0,17031260700,260700,26,1.0,16374.0,0.0930743862220593,WEST GARFIELD PARK,36.09284880796031
2022,Census Tract 2608,2001.0,17031260800,260800,26,1.0,16374.0,0.122205936240381,WEST GARFIELD PARK,36.09284880796031
2022,Census Tract 507,1456.0,17031050700,50700,5,1.0,35814.0,0.040654492656503,NORTH CENTER,57.05416783863191
2022,Census Tract 509,1388.0,17031050900,50900,5,1.0,35814.0,0.0387557938236443,NORTH CENTER,57.05416783863191
2022,Census Tract 510,1707.0,17031051000,51000,5,1.0,35814.0,0.0476629251130842,NORTH CENTER,57.05416783863191
2022,Census Tract 511,1905.0,17031051100,51100,5,1.0,35814.0,0.0531914893617021,NORTH CENTER,57.05416783863191
2022,Census Tract 512,1576.0,17031051200,51200,5,1.0,35814.0,0.0440051376556653,NORTH CENTER,57.05416783863191
2022,Census Tract 1709,1970.0,17031170900,170900,17,1.0,42574.0,0.046272372809696,DUNNING,103.5950011545707
