year,malepop,male15_19pop,male15_24pop,male15_29pop,geoid,namelsad,tractpop,tractce,community_area,weight,comm_pop,pop_share,community,commarea_km2
2021,1002,37,78,160,17031242900,Census Tract 2429,1869,242900,24,1.0,86881,0.021512183,WEST TOWN,127.5629046
2021,1232,0,69,295,17031243000,Census Tract 2430,2201,243000,24,1.0,86881,0.025333502,WEST TOWN,127.5629046
2021,1086,0,69,262,17031243100,Census Tract 2431,2225,243100,24,1.0,86881,0.025609742,WEST TOWN,127.5629046
2021,1112,14,46,128,17031243200,Census Tract 2432,2154,243200,24,1.0,86881,0.024792532,WEST TOWN,127.5629046
2021,1239,17,28,269,17031243300,Census Tract 2433,2191,243300,24,1.0,86881,0.025218402,WEST TOWN,127.5629046
2021,1911,90,133,500,17031243400,Census Tract 2434,3013,243400,24,1.0,86881,0.034679619,WEST TOWN,127.5629046
2021,2486,40,318,565,17031071400,Census Tract 714,4799,71400,7,1.0,69641,0.068910556,LINCOLN PARK,88.31640046
2021,2138,87,264,333,17031110400,Census Tract 1104,4551,110400,11,1.0,27172,0.167488591,JEFFERSON PARK,64.86816167
2021,2032,169,261,384,17031150600,Census Tract 1506,4378,150600,15,1.0,65563,0.066775468,PORTAGE PARK,110.1960971
2021,1898,200,282,335,17031150700,Census Tract 1507,4375,150700,15,1.0,65563,0.06672971,PORTAGE PARK,110.1960971
2021,2556,134,308,527,17031150800,Census Tract 1508,5152,150800,15,1.0,65563,0.078580907,PORTAGE PARK,110.1960971
2021,2588,146,389,489,17031151100,Census Tract 1511,5683,151100,15,1.0,65563,0.086679987,PORTAGE PARK,110.1960971
2021,1955,144,317,440,17031151200,Census Tract 1512,3886,151200,15,1.0,65563,0.059271235,PORTAGE PARK,110.1960971
2021,1524,0,122,506,17031241500,Census Tract 2415,2772,241500,24,1.0,86881,0.03190571,WEST TOWN,127.5629046
2021,1858,70,197,506,17031241100,Census Tract 2411,3692,241100,24,1.0,86881,0.042494907,WEST TOWN,127.5629046
2021,1593,15,121,728,17031241600,Census Tract 2416,3486,241600,24,1.0,86881,0.040123848,WEST TOWN,127.5629046
2021,1073,44,118,286,17031241300,Census Tract 2413,1981,241300,24,1.0,86881,0.022801303,WEST TOWN,127.5629046
2021,3211,24,172,1172,17031241400,Census Tract 2414,6005,241400,24,1.0,86881,0.069117529,WEST TOWN,127.5629046
2021,2135,62,105,544,17031243500,Census Tract 2435,4362,243500,24,1.0,86881,0.050206604,WEST TOWN,127.5629046
2021,1480,61,187,245,17031250200,Census Tract 2502,3183,250200,25,1.0,97313,0.032708888,AUSTIN,199.2542034
2021,2394,243,332,430,17031250300,Census Tract 2503,5095,250300,25,1.0,97313,0.052356828,AUSTIN,199.2542034
2021,2572,256,453,701,17031250400,Census Tract 2504,5467,250400,25,1.0,97313,0.056179544,AUSTIN,199.2542034
2021,2849,112,303,420,17031250500,Census Tract 2505,6727,250500,25,1.0,97313,0.069127455,AUSTIN,199.2542034
2021,2787,116,254,882,17031071500,Census Tract 715,6110,71500,7,1.0,69641,0.087735673,LINCOLN PARK,88.31640046
2021,1323,68,88,200,17031071800,Census Tract 718,2752,71800,7,1.0,69641,0.039516951,LINCOLN PARK,88.31640046
2021,3356,111,141,885,17031080100,Census Tract 801,6886,80100,8,1.0,98505,0.069905081,NEAR NORTH SIDE,76.67589596
2021,2528,43,211,1064,17031080300,Census Tract 803,5018,80300,8,1.0,98505,0.050941577,NEAR NORTH SIDE,76.67589596
2021,2383,112,389,639,17031080400,Census Tract 804,4699,80400,8,1.0,98505,0.047703162,NEAR NORTH SIDE,76.67589596
2021,1317,64,219,318,17031160100,Census Tract 1601,2847,160100,16,1.0,54280,0.052450258,IRVING PARK,89.61138229
2021,1678,101,188,222,17031160200,Census Tract 1602,3325,160200,16,1.0,54280,0.061256448,IRVING PARK,89.61138229
2021,1641,10,49,261,17031160300,Census Tract 1603,3475,160300,16,1.0,54280,0.064019897,IRVING PARK,89.61138229
2021,2432,60,121,425,17031160400,Census Tract 1604,4790,160400,16,1.0,54280,0.088246131,IRVING PARK,89.61138229
2021,3637,287,385,624,17031160700,Census Tract 1607,6275,160700,16,1.0,54280,0.115604274,IRVING PARK,89.61138229
2021,1726,17,163,624,17031221300,Census Tract 2213,3021,221300,22,1.0,71408,0.042306184,LOGAN SQUARE,100.0575667
2021,1465,0,25,144,17031221500,Census Tract 2215,2763,221500,22,1.0,71408,0.038693144,LOGAN SQUARE,100.0575667
2021,1720,41,172,465,17031221400,Census Tract 2214,3246,221400,22,1.0,71408,0.045457092,LOGAN SQUARE,100.0575667
2021,2010,118,257,411,17031250600,Census Tract 2506,4658,250600,25,1.0,97313,0.047866164,AUSTIN,199.2542034
2021,2900,266,563,787,17031250700,Census Tract 2507,5965,250700,25,1.0,97313,0.061297052,AUSTIN,199.2542034
2021,1114,121,380,410,17031250800,Census Tract 2508,2525,250800,25,1.0,97313,0.025947201,AUSTIN,199.2542034
2021,558,38,75,121,17031251000,Census Tract 2510,1106,251000,25,1.0,97313,0.011365388,AUSTIN,199.2542034
2021,2120,173,286,383,17031251100,Census Tract 2511,4767,251100,25,1.0,97313,0.048986261,AUSTIN,199.2542034
2021,1211,45,147,251,17031051400,Census Tract 514,2428,51400,5,1.0,37094,0.06545533,NORTH CENTER,57.05416784
2021,1657,49,190,309,17031060100,Census Tract 601,3211,60100,6,1.0,102611,0.031292941,LAKE VIEW,87.21479926
2021,1529,37,137,434,17031060300,Census Tract 603,2902,60300,6,1.0,102611,0.028281568,LAKE VIEW,87.21479926
2021,2784,0,256,690,17031060800,Census Tract 608,5203,60800,6,1.0,102611,0.050706065,LAKE VIEW,87.21479926
2021,2885,241,482,619,17031160800,Census Tract 1608,5604,160800,16,1.0,54280,0.103242447,IRVING PARK,89.61138229
2021,3377,13,52,419,17031320101,Census Tract 3201.01,7952,320101,32,1.0,39834,0.199628458,LOOP,46.33556545
2021,4151,0,203,938,17031330103,Census Tract 3301.03,7928,330103,33,1.0,26816,0.295644391,NEAR SOUTH SIDE,49.76963944
2021,1497,124,160,317,17031380600,Census Tract 3806,4044,380600,38,1.0,24401,0.165730913,GRAND BOULEVARD,48.49250315
2021,4052,0,111,794,17031330102,Census Tract 3301.02,9253,330102,33,1.0,26816,0.345055191,NEAR SOUTH SIDE,49.76963944
2021,1913,0,0,0,17031330101,Census Tract 3301.01,4556,330101,33,1.0,26816,0.169898568,NEAR SOUTH SIDE,49.76963944
2021,1862,109,261,342,17031460800,Census Tract 4608,4599,460800,46,1.0,30399,0.151287871,SOUTH CHICAGO,93.27218499
2021,1291,57,171,249,17031630600,Census Tract 6306,2717,630600,63,1.0,35621,0.076275231,GAGE PARK,61.2848961
2021,1396,86,179,263,17031490200,Census Tract 4902,3202,490200,49,1.0,39128,0.081833981,ROSELAND,134.3137067
2021,1977,221,363,506,17031612200,Census Tract 6122,3681,612200,61,1.0,39573,0.093017967,NEW CITY,134.6369632
2021,705,55,175,205,17031844700,Census Tract 8447,1573,844700,29,1.0,32106,0.048993958,NORTH LAWNDALE,89.48742201
2021,843,84,117,152,17031844600,Census Tract 8446,2490,844600,38,1.0,24401,0.102044998,GRAND BOULEVARD,48.49250315
2021,2249,171,262,986,17031320102,Census Tract 3201.02,4769,320102,32,1.0,39834,0.119721846,LOOP,46.33556545
2021,1561,52,217,438,17031220701,Census Tract 2207.01,3080,220701,22,1.0,71408,0.043132422,LOGAN SQUARE,100.0575667
2021,1635,44,136,525,17031063302,Census Tract 633.02,4010,63302,6,1.0,102611,0.039079631,LAKE VIEW,87.21479926
2021,1309,67,146,217,17031252201,Census Tract 2522.01,2760,252201,25,1.0,97313,0.028362089,AUSTIN,199.2542034
2021,2528,206,474,824,17031660302,Census Tract 6603.02,4640,660302,66,1.0,51169,0.090679904,CHICAGO LAWN,98.2794651
2021,712,26,52,123,17031660301,Census Tract 6603.01,1572,660301,66,1.0,51169,0.030721726,CHICAGO LAWN,98.2794651
2021,1195,56,130,188,17031730202,Census Tract 7302.02,3064,730202,73,1.0,26676,0.114859799,WASHINGTON HEIGHTS,79.63575286
2021,309,0,12,12,17031835600,Census Tract 8356,838,835600,37,1.0,2213,0.378671487,FULLER PARK,19.91670487
2021,1372,35,50,165,17031840000,Census Tract 8400,2731,840000,60,1.0,34427,0.079327272,BRIDGEPORT,58.29151927
2021,1422,79,146,181,17031836400,Census Tract 8364,3891,836400,36,1.0,7413,0.524888709,OAKLAND,16.91396104
2021,803,0,115,164,17031836100,Census Tract 8361,2000,836100,40,1.0,11607,0.172309813,WASHINGTON PARK,42.37388148
2021,892,0,40,79,17031834600,Census Tract 8346,1587,834600,68,1.0,21054,0.0753776,ENGLEWOOD,85.65232307
2021,1117,99,180,253,17031843600,Census Tract 8436,3188,843600,38,1.0,24401,0.130650383,GRAND BOULEVARD,48.49250315
2021,2480,97,265,912,17031061902,Census Tract 619.02,4988,61902,6,1.0,102611,0.048610773,LAKE VIEW,87.21479926
2021,1623,0,146,317,17031030102,Census Tract 301.02,3147,30102,77,1.0,58084,0.054180153,EDGEWATER,48.44999083
2021,1252,195,404,551,17031030103,Census Tract 301.03,2459,30103,77,1.0,58084,0.042335239,EDGEWATER,48.44999083
2021,1113,8,24,165,17031030706,Census Tract 307.06,2720,30706,77,1.0,58084,0.046828731,EDGEWATER,48.44999083
2021,2249,50,127,473,17031030601,Census Tract 306.01,3789,30601,77,1.0,58084,0.065233111,EDGEWATER,48.44999083
2021,1366,10,23,130,17031081202,Census Tract 812.02,3275,81202,8,1.0,98505,0.033247043,NEAR NORTH SIDE,76.67589596
2021,478,0,0,66,17031063303,Census Tract 633.03,1180,63303,6,1.0,102611,0.011499742,LAKE VIEW,87.21479926
2021,1488,60,160,446,17031220901,Census Tract 2209.01,2943,220901,22,1.0,71408,0.04121387,LOGAN SQUARE,100.0575667
2021,1999,145,313,463,17031210602,Census Tract 2106.02,4128,210602,21,1.0,36820,0.112112982,AVONDALE,55.29059546
2021,1977,96,274,730,17031220602,Census Tract 2206.02,4534,220602,22,1.0,71408,0.063494286,LOGAN SQUARE,100.0575667
2021,722,30,63,182,17031220601,Census Tract 2206.01,1535,220601,22,1.0,71408,0.021496191,LOGAN SQUARE,100.0575667
2021,1851,25,36,165,17031040401,Census Tract 404.01,3440,40401,4,1.0,42338,0.081250886,LINCOLN SQUARE,71.35232823
2021,2427,95,238,572,17031252202,Census Tract 2522.02,4795,252202,25,1.0,97313,0.049273992,AUSTIN,199.2542034
2021,2785,205,660,910,17031252102,Census Tract 2521.02,6752,252102,25,1.0,97313,0.069384358,AUSTIN,199.2542034
2021,875,6,137,294,17031836300,Census Tract 8363,1709,836300,41,1.0,28801,0.059338217,HYDE PARK,45.10538016
2021,697,123,153,216,17031834500,Census Tract 8345,1434,834500,40,1.0,11607,0.123546136,WASHINGTON PARK,42.37388148
2021,1177,112,166,238,17031836000,Census Tract 8360,2784,836000,38,1.0,24401,0.114093685,GRAND BOULEVARD,48.49250315
2021,834,473,702,724,17031836200,Census Tract 8362,1569,836200,41,1.0,28801,0.054477275,HYDE PARK,45.10538016
2021,2070,222,372,552,17031834400,Census Tract 8344,4045,834400,42,1.0,23966,0.168780773,WOODLAWN,57.8151795
2021,2678,315,348,422,17031834300,Census Tract 8343,6442,834300,45,1.0,9782,0.658556532,AVALON PARK,34.85273773
2021,672,17,41,89,17031710300,Census Tract 7103,1541,710300,71,1.0,48039,0.032078103,AUBURN GRESHAM,105.0653536
2021,1267,12,61,206,17031160900,Census Tract 1609,2512,160900,16,1.0,54280,0.046278556,IRVING PARK,89.61138229
2021,1022,27,67,112,17031161000,Census Tract 1610,2098,161000,16,1.0,54280,0.038651437,IRVING PARK,89.61138229
2021,1096,34,74,105,17031161100,Census Tract 1611,2171,161100,16,1.0,54280,0.039996315,IRVING PARK,89.61138229
2021,1501,56,110,199,17031161200,Census Tract 1612,2945,161200,16,1.0,54280,0.054255711,IRVING PARK,89.61138229
2021,1688,45,104,239,17031161300,Census Tract 1613,3662,161300,16,1.0,54280,0.067464996,IRVING PARK,89.61138229
2021,1097,33,74,182,17031170100,Census Tract 1701,2125,170100,17,1.0,44277,0.047993315,DUNNING,103.5950012
2021,1763,61,166,589,17031221600,Census Tract 2216,3468,221600,22,1.0,71408,0.048565987,LOGAN SQUARE,100.0575667
2021,1961,18,270,602,17031242100,Census Tract 2421,3934,242100,24,1.0,86881,0.045280326,WEST TOWN,127.5629046
2021,1782,0,69,511,17031242000,Census Tract 2420,4472,242000,24,1.0,86881,0.051472704,WEST TOWN,127.5629046
2021,2094,105,195,299,17031251200,Census Tract 2512,4107,251200,25,1.0,97313,0.042204022,AUSTIN,199.2542034
2021,1928,211,302,439,17031251300,Census Tract 2513,4231,251300,25,1.0,97313,0.043478261,AUSTIN,199.2542034
2021,1765,23,36,190,17031051300,Census Tract 513,3249,51300,5,1.0,37094,0.087588289,NORTH CENTER,57.05416784
2021,1785,95,303,562,17031600700,Census Tract 6007,2703,600700,60,1.0,34427,0.078513957,BRIDGEPORT,58.29151927
2021,2129,82,215,351,17031600900,Census Tract 6009,3898,600900,60,1.0,34427,0.113225085,BRIDGEPORT,58.29151927
2021,1793,233,393,393,17031672000,Census Tract 6720,3523,672000,67,1.0,26282,0.134046115,WEST ENGLEWOOD,87.94769193
2021,928,8,32,84,17031710900,Census Tract 7109,2230,710900,71,1.0,48039,0.046420617,AUBURN GRESHAM,105.0653536
2021,1826,116,210,391,17031711000,Census Tract 7110,3946,711000,71,1.0,48039,0.082141593,AUBURN GRESHAM,105.0653536
2021,968,18,48,122,17031711100,Census Tract 7111,2647,711100,71,1.0,48039,0.055101064,AUBURN GRESHAM,105.0653536
2021,2024,118,346,456,17031711200,Census Tract 7112,5035,711200,71,1.0,48039,0.104810675,AUBURN GRESHAM,105.0653536
2021,1306,177,231,366,17031711500,Census Tract 7115,2685,711500,71,1.0,48039,0.055892088,AUBURN GRESHAM,105.0653536
2021,735,13,23,67,17031711300,Census Tract 7113,1616,711300,71,1.0,48039,0.033639335,AUBURN GRESHAM,105.0653536
2021,1242,43,135,310,17031711400,Census Tract 7114,2701,711400,71,1.0,48039,0.05622515,AUBURN GRESHAM,105.0653536
2021,525,39,68,68,17031270500,Census Tract 2705,1302,270500,27,1.0,19908,0.065400844,EAST GARFIELD PARK,53.88322084
2021,606,52,127,180,17031271200,Census Tract 2712,1283,271200,27,1.0,19908,0.064446454,EAST GARFIELD PARK,53.88322084
2021,393,25,108,117,17031271300,Census Tract 2713,1033,271300,27,1.0,19908,0.051888688,EAST GARFIELD PARK,53.88322084
2021,595,45,71,147,17031271400,Census Tract 2714,1350,271400,27,1.0,19908,0.067811935,EAST GARFIELD PARK,53.88322084
2021,1218,0,163,626,17031350100,Census Tract 3501,2459,350100,35,1.0,21278,0.115565373,DOUGLAS,46.00462115
2021,775,63,121,159,17031350400,Census Tract 3504,1859,350400,35,1.0,21278,0.087367234,DOUGLAS,46.00462115
2021,1597,8,236,612,17031351000,Census Tract 3510,3357,351000,35,1.0,21278,0.157768587,DOUGLAS,46.00462115
2021,616,44,100,183,17031351400,Census Tract 3514,1535,351400,35,1.0,21278,0.072140239,DOUGLAS,46.00462115
2021,704,89,106,145,17031360200,Census Tract 3602,1792,360200,36,1.0,7413,0.241737488,OAKLAND,16.91396104
2021,1376,47,136,174,17031430400,Census Tract 4304,3184,430400,43,1.0,54209,0.058735634,SOUTH SHORE,81.81271638
2021,984,118,216,256,17031430600,Census Tract 4306,2168,430600,43,1.0,54209,0.039993359,SOUTH SHORE,81.81271638
2021,954,52,93,290,17031430800,Census Tract 4308,2013,430800,43,1.0,54209,0.037134055,SOUTH SHORE,81.81271638
2021,1625,115,169,170,17031430500,Census Tract 4305,3781,430500,43,1.0,54209,0.069748566,SOUTH SHORE,81.81271638
2021,720,32,34,60,17031430900,Census Tract 4309,1653,430900,43,1.0,54209,0.030493092,SOUTH SHORE,81.81271638
2021,2824,191,324,519,17031610300,Census Tract 6103,5626,610300,61,1.0,39573,0.14216764,NEW CITY,134.6369632
2021,897,186,275,330,17031681000,Census Tract 6810,2107,681000,68,1.0,21054,0.100075995,ENGLEWOOD,85.65232307
2021,1053,61,82,152,17031681100,Census Tract 6811,1907,681100,68,1.0,21054,0.090576613,ENGLEWOOD,85.65232307
2021,677,41,117,174,17031680500,Census Tract 6805,1144,680500,68,1.0,21054,0.054336468,ENGLEWOOD,85.65232307
2021,1898,166,166,395,17031680900,Census Tract 6809,3881,680900,68,1.0,21054,0.184335518,ENGLEWOOD,85.65232307
2021,1513,148,195,263,17031720100,Census Tract 7201,3332,720100,72,1.0,19919,0.167277474,BEVERLY,88.77936392
2021,1920,36,189,258,17031720200,Census Tract 7202,4191,720200,72,1.0,19919,0.210402129,BEVERLY,88.77936392
2021,1797,25,73,165,17031720300,Census Tract 7203,3786,720300,72,1.0,19919,0.190069783,BEVERLY,88.77936392
2021,864,62,117,153,17031720400,Census Tract 7204,1904,720400,72,1.0,19919,0.095587128,BEVERLY,88.77936392
2021,923,57,129,169,17031720500,Census Tract 7205,1936,720500,72,1.0,19919,0.097193634,BEVERLY,88.77936392
2021,769,19,66,87,17031720600,Census Tract 7206,1777,720600,72,1.0,19919,0.089211306,BEVERLY,88.77936392
2021,1617,115,344,389,17031720700,Census Tract 7207,2993,720700,72,1.0,19919,0.150258547,BEVERLY,88.77936392
2021,1217,20,44,279,17031040600,Census Tract 406,2817,40600,4,1.0,42338,0.066535972,LINCOLN SQUARE,71.35232823
2021,1811,36,93,252,17031040700,Census Tract 407,3667,40700,4,1.0,42338,0.086612499,LINCOLN SQUARE,71.35232823
2021,822,36,64,106,17031040800,Census Tract 408,1689,40800,4,1.0,42338,0.03989324,LINCOLN SQUARE,71.35232823
2021,932,27,52,93,17031380100,Census Tract 3801,1984,380100,38,1.0,24401,0.081308143,GRAND BOULEVARD,48.49250315
2021,752,14,63,214,17031380200,Census Tract 3802,1652,380200,38,1.0,24401,0.067702143,GRAND BOULEVARD,48.49250315
2021,1344,36,73,170,17031431200,Census Tract 4312,2805,431200,43,1.0,54209,0.051744175,SOUTH SHORE,81.81271638
2021,3558,107,436,797,17031431400,Census Tract 4314,7635,431400,43,1.0,54209,0.140843771,SOUTH SHORE,81.81271638
2021,1297,20,57,181,17031050100,Census Tract 501,2769,50100,5,1.0,37094,0.074648191,NORTH CENTER,57.05416784
2021,686,76,80,127,17031610800,Census Tract 6108,1551,610800,61,1.0,39573,0.039193389,NEW CITY,134.6369632
2021,1805,190,434,509,17031611300,Census Tract 6113,3117,611300,61,1.0,39573,0.078765825,NEW CITY,134.6369632
2021,1715,280,344,455,17031611400,Census Tract 6114,3309,611400,61,1.0,39573,0.083617618,NEW CITY,134.6369632
2021,1878,138,285,467,17031611500,Census Tract 6115,3350,611500,61,1.0,39573,0.084653678,NEW CITY,134.6369632
2021,649,85,143,203,17031611900,Census Tract 6119,1369,611900,61,1.0,39573,0.034594294,NEW CITY,134.6369632
2021,848,178,210,306,17031681200,Census Tract 6812,2124,681200,68,1.0,21054,0.100883443,ENGLEWOOD,85.65232307
2021,979,114,229,274,17031691200,Census Tract 6912,2150,691200,69,1.0,29309,0.073356307,GREATER GRAND CROSSING,98.85316769
2021,1349,78,193,498,17031691100,Census Tract 6911,2911,691100,69,1.0,29309,0.099321028,GREATER GRAND CROSSING,98.85316769
2021,1132,196,255,255,17031730100,Census Tract 7301,2748,730100,73,1.0,26676,0.103013945,WASHINGTON HEIGHTS,79.63575286
2021,527,41,56,123,17031730300,Census Tract 7303,1011,730300,73,1.0,26676,0.037899235,WASHINGTON HEIGHTS,79.63575286
2021,2199,216,358,535,17031730400,Census Tract 7304,4283,730400,73,1.0,26676,0.160556305,WASHINGTON HEIGHTS,79.63575286
2021,1851,122,293,486,17031730500,Census Tract 7305,4297,730500,73,1.0,26676,0.161081122,WASHINGTON HEIGHTS,79.63575286
2021,1585,127,265,332,17031730600,Census Tract 7306,3905,730600,73,1.0,26676,0.146386265,WASHINGTON HEIGHTS,79.63575286
2021,843,0,0,112,17031381200,Census Tract 3812,1664,381200,38,1.0,24401,0.068193926,GRAND BOULEVARD,48.49250315
2021,821,127,136,147,17031381400,Census Tract 3814,1672,381400,38,1.0,24401,0.068521782,GRAND BOULEVARD,48.49250315
2021,0,0,0,0,17031381700,Census Tract 3817,0,381700,38,1.0,24401,0.0,GRAND BOULEVARD,48.49250315
2021,2715,264,355,546,17031440300,Census Tract 4403,4954,440300,44,1.0,32486,0.15249646,CHATHAM,82.3206703
2021,508,76,86,98,17031612000,Census Tract 6120,1208,612000,61,1.0,39573,0.030525864,NEW CITY,134.6369632
2021,405,17,103,113,17031612100,Census Tract 6121,1024,612100,61,1.0,39573,0.025876229,NEW CITY,134.6369632
2021,2157,90,331,597,17031620100,Census Tract 6201,4400,620100,62,1.0,18022,0.244146044,WEST ELSDON,32.71109142
2021,969,49,109,273,17031620200,Census Tract 6202,2012,620200,62,1.0,18022,0.111641327,WEST ELSDON,32.71109142
2021,3409,211,385,635,17031620300,Census Tract 6203,6918,620300,62,1.0,18022,0.383864166,WEST ELSDON,32.71109142
2021,2485,232,347,612,17031620400,Census Tract 6204,4692,620400,62,1.0,18022,0.260348463,WEST ELSDON,32.71109142
2021,908,67,112,137,17031730700,Census Tract 7307,2293,730700,73,1.0,26676,0.085957415,WASHINGTON HEIGHTS,79.63575286
2021,1642,25,105,199,17031740100,Census Tract 7401,3115,740100,74,1.0,19477,0.159932228,MOUNT GREENWOOD,75.58429001
2021,3262,424,735,818,17031740200,Census Tract 7402,6607,740200,74,1.0,19477,0.339220619,MOUNT GREENWOOD,75.58429001
2021,2551,188,290,454,17031740300,Census Tract 7403,5017,740300,74,1.0,19477,0.257585871,MOUNT GREENWOOD,75.58429001
2021,2164,142,345,514,17031740400,Census Tract 7404,4738,740400,74,1.0,19477,0.243261283,MOUNT GREENWOOD,75.58429001
2021,526,41,73,94,17031381800,Census Tract 3818,1251,381800,38,1.0,24401,0.051268391,GRAND BOULEVARD,48.49250315
2021,523,0,33,73,17031381900,Census Tract 3819,1275,381900,38,1.0,24401,0.052251957,GRAND BOULEVARD,48.49250315
2021,845,82,178,365,17031390100,Census Tract 3901,1714,390100,39,1.0,18492,0.09268873,KENWOOD,29.07174192
2021,989,8,33,82,17031390200,Census Tract 3902,2227,390200,39,1.0,18492,0.120430456,KENWOOD,29.07174192
